"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TPRE","Third Point Reinsurance Ltd.","9.21","$879.83M","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/tpre",
"TRI","Thomson Reuters Corp","81.6","$40.55B","n/a","Consumer Services","Publishing","https://old.nasdaq.com/symbol/tri",
"THO","Thor Industries, Inc.","96.11","$5.32B","n/a","Consumer Non-Durables","Homebuilding","https://old.nasdaq.com/symbol/tho",
"TDW","Tidewater Inc.","8.79","$356.41M","2017","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/tdw",
"TDW.WS.A","Tidewater Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tdw.ws.a",
"TDW.WS.B","Tidewater Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tdw.ws.b",
"TIF","Tiffany & Co.","131.33","$15.95B","1987","Consumer Services","Consumer Specialties","https://old.nasdaq.com/symbol/tif",
"TINV.U","Tiga Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/tinv.u",
"TLYS","Tilly&#39;s, Inc.","8.23","$245.1M","2012","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/tlys",
"TIMB","TIM S.A.","14.14","$6.85B","2020","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/timb",
"TKR","Timken Company (The)","75.65","$5.7B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/tkr",
"TMST","TimkenSteel Corporation","4.67","$210.86M","2014","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/tmst",
"TWI","Titan International, Inc.","4.83","$296.45M","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/twi",
"TJX","TJX Companies, Inc. (The)","67.99","$81.63B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/tjx",
"TOL","Toll Brothers, Inc.","44.92","$5.61B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/tol",
"TR","Tootsie Roll Industries, Inc.","29.66","$1.97B","n/a","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/tr",
"BLD","TopBuild Corp.","188.18","$6.21B","2015","Basic Industries","Engineering & Construction","https://old.nasdaq.com/symbol/bld",
"TTC","Toro Company (The)","94.14","$10.13B","n/a","Capital Goods","Tools/Hardware","https://old.nasdaq.com/symbol/ttc",
"TD","Toronto Dominion Bank (The)","56.29","$102.2B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/td",
"SNPR","Tortoise Acquisition Corp. II","10.86","$468.34M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/snpr",
"SNPR.U","Tortoise Acquisition Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/snpr.u",
"SNPR.WS","Tortoise Acquisition Corp. II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/snpr.ws",
"NDP","Tortoise Energy Independence Fund, Inc.","13.33","$24.61M","2012","n/a","n/a","https://old.nasdaq.com/symbol/ndp",
"TYG","Tortoise Energy Infrastructure Corporation","20.16","$268.82M","2004","n/a","n/a","https://old.nasdaq.com/symbol/tyg",
"TEAF","Tortoise Essential Assets Income Term Fund","12.7","$171.34M","2019","n/a","n/a","https://old.nasdaq.com/symbol/teaf",
"NTG","Tortoise Midstream Energy Fund, Inc.","20.79","$131.41M","2010","n/a","n/a","https://old.nasdaq.com/symbol/ntg",
"TTP","Tortoise Pipeline & Energy Fund, Inc.","17.24","$43.17M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ttp",
"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc","11.29","$78.48M","2009","n/a","n/a","https://old.nasdaq.com/symbol/tpz",
"TOT","Total SE","43.32","$113.88B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tot",
"TSQ","Townsquare Media, Inc.","6.67","$126.58M","2014","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/tsq",
"TM","Toyota Motor Corp Ltd Ord","153.34","$214.37B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/tm",
"TPGY","TPG Pace Beneficial Finance Corp.","27.33","$1.2B","2020","Finance","Business Services","https://old.nasdaq.com/symbol/tpgy",
"TPGY.U","TPG Pace Beneficial Finance Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/tpgy.u",
"TPGY.WS","TPG Pace Beneficial Finance Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tpgy.ws",
"PACE","TPG Pace Tech Opportunities Corp.","11.16","$646.58M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/pace",
"PACE.U","TPG Pace Tech Opportunities Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/pace.u",
"PACE.WS","TPG Pace Tech Opportunities Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pace.ws",
"TRTX","TPG RE Finance Trust, Inc.","10.57","$811.32M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/trtx",
"TT","Trane Technologies plc","142.9","$34.31B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/tt",
"TAC","TransAlta Corporation","7.36","$2.02B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/tac",
"TCI","Transcontinental Realty Investors, Inc.","25.18","$219.51M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/tci",
"TDG","Transdigm Group Incorporated","607.83","$33.09B","2006","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/tdg",
"RIG","Transocean Ltd.","2.18","$1.34B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/rig",
"TGS","Transportadora De Gas Sa Ord B","5.46","$825.13M","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/tgs",
"TRU","TransUnion","98.17","$18.68B","2015","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/tru",
"TREB","Trebia Acquisition Corp.","10.69","$691.51M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/treb",
"TREB.U","Trebia Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/treb.u",
"TREB.WS","Trebia Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/treb.ws",
"TREC","Trecora Resources","6.81","$169.01M","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/trec",
"TG","Tredegar Corporation","16.57","$555.06M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/tg",
"THS","Treehouse Foods, Inc.","42.49","$2.4B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/ths",
"TACA.U","Trepont Acquisition Corp I","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/taca.u",
"TREX","Trex Company, Inc.","82.8","$9.59B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/trex",
"TY","Tri Continental Corporation","29.69","$1.58B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ty",
"TY^","Tri Continental Corporation","57.1","n/a","n/a","Consumer Services","Miscellaneous","https://old.nasdaq.com/symbol/ty^",
"TPH","TRI Pointe Group, Inc.","17.41","$2.21B","2013","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/tph",
"TNET","TriNet Group, Inc.","80.85","$5.39B","2014","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/tnet",
"TRN","Trinity Industries, Inc.","26.08","$2.98B","n/a","Capital Goods","Railroads","https://old.nasdaq.com/symbol/trn",
"TSE","Trinseo S.A.","50","$1.92B","2014","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/tse",
"TPVG","TriplePoint Venture Growth BDC Corp.","13.23","$407.85M","2014","n/a","n/a","https://old.nasdaq.com/symbol/tpvg",
"TPVY","TriplePoint Venture Growth BDC Corp.","25.49","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/tpvy",
"GTS","Triple-S Management Corporation","21.56","$505.16M","2007","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/gts",
"TRTN","Triton International Limited","48.17","$3.3B","2016","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/trtn",
"TRTN^A","Triton International Limited","27.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^a",
"TRTN^B","Triton International Limited","27.278","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^b",
"TRTN^C","Triton International Limited","27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^c",
"TRTN^D","Triton International Limited","26.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/trtn^d",
"TGI","Triumph Group, Inc.","12.26","$673.81M","1996","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/tgi",
"TROX","Tronox Holdings plc","13.98","$2.01B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/trox",
"TBI","TrueBlue, Inc.","18.79","$666.53M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/tbi",
"TFC","Truist Financial Corporation","46.72","$62.98B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tfc",
"TFC^F","Truist Financial Corporation","25.67","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^f",
"TFC^G","Truist Financial Corporation","25.53","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^g",
"TFC^H","Truist Financial Corporation","25.78","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^h",
"TFC^I","Truist Financial Corporation","25.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^i",
"TFC^O","Truist Financial Corporation","27.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^o",
"TFC^R","Truist Financial Corporation","26.65","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tfc^r",
"TNP","Tsakos Energy Navigation Ltd","8.13","$152.69M","2002","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/tnp",
"TNP^D","Tsakos Energy Navigation Ltd","20.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^d",
"TNP^E","Tsakos Energy Navigation Ltd","20.49","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^e",
"TNP^F","Tsakos Energy Navigation Ltd","20.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^f",
"TUFN","Tufin Software Technologies Ltd.","12.34","$441.73M","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/tufn",
"TUP","Tupperware Brands Corporation","32.32","$1.59B","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/tup",
"TKC","Turkcell Iletisim Hizmetleri AS","5.43","$4.74B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tkc",
"TPB","Turning Point Brands, Inc.","44.93","$861.04M","2016","Consumer Non-Durables","Tobacco","https://old.nasdaq.com/symbol/tpb",
"TRQ","Turquoise Hill Resources Ltd.","12.07","$2.43B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/trq",
"TPC","Tutor Perini Corporation","13.07","$664.31M","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","https://old.nasdaq.com/symbol/tpc",
"TWLO","Twilio Inc.","350.5","$56.25B","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/twlo",
"TWTR","Twitter, Inc.","54.36","$43.24B","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/twtr",
"TWO","Two Harbors Investments Corp","6.22","$1.7B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/two",
"TWO^A","Two Harbors Investments Corp","24.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^a",
"TWO^B","Two Harbors Investments Corp","23.5763","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^b",
"TWO^C","Two Harbors Investments Corp","22.73","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^c",
"TWO^D","Two Harbors Investments Corp","24.73","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^d",
"TWO^E","Two Harbors Investments Corp","24.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^e",
"TYL","Tyler Technologies, Inc.","429.37","$17.32B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tyl",
"TSN","Tyson Foods, Inc.","63.5","$23.16B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/tsn",
"USB","U.S. Bancorp","46.13","$69.49B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","928","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb^a",
"USB^H","U.S. Bancorp","24.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^h",
"USB^M","U.S. Bancorp","27.01","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^m",
"USB^O","U.S. Bancorp","25.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^o",
"USB^P","U.S. Bancorp","28.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^p",
"USB^Q","U.S. Bancorp","25.36","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^q",
"USPH","U.S. Physical Therapy, Inc.","122.08","$1.57B","1992","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/usph",
"SLCA","U.S. Silica Holdings, Inc.","6.92","$511.73M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/slca",
"USX","U.S. Xpress Enterprises, Inc.","6.79","$336.67M","2018","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/usx",
"UBER","Uber Technologies, Inc.","52.27","$92.19B","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/uber",
"UI","Ubiquiti Inc.","275.01","$17.27B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/ui",
"UBS","UBS AG","14.11","$50.63B","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/ubs",
"UDR","UDR, Inc.","37.47","$11.03B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/udr",
"UGI","UGI Corporation","34.43","$7.18B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","4.59","$4.99B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ugp",
"UMH","UMH Properties, Inc.","14.73","$614.38M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/umh",
"UMH^C","UMH Properties, Inc.","25.31","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^c",
"UMH^D","UMH Properties, Inc.","24.755","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^d",
"UA","Under Armour, Inc.","14.65","$6.66B","2016","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ua",
"UAA","Under Armour, Inc.","16.87","$7.67B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/uaa",
"UFI","Unifi, Inc.","17.66","$325.9M","n/a","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/ufi",
"UNF","Unifirst Corporation","208.11","$3.93B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/unf",
"UL","Unilever PLC","60.13","$158.1B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ul",
"UNP","Union Pacific Corporation","204.42","$137.75B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/unp",
"UIS","Unisys Corporation","19.53","$1.23B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/uis",
"UMC","United Microelectronics Corporation","8.31","$20.65B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/umc",
"UNFI","United Natural Foods, Inc.","15.9","$892.55M","2019","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/unfi",
"UPS","United Parcel Service, Inc.","169.03","$146.11B","1999","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/ups",
"URI","United Rentals, Inc.","226.43","$16.33B","1997","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/uri",
"USM","United States Cellular Corporation","30.04","$2.58B","1988","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","25.54","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","25.5","n/a","2014","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","25.3","n/a","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzc",
"UZD","United States Cellular Corporation","26.77","n/a","2020","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzd",
"UZE","United States Cellular Corporation","25.35","n/a","2020","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uze",
"X","United States Steel Corporation","16.44","$3.62B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/x",
"UNH","UnitedHealth Group Incorporated","347.35","$329.57B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/unh",
"UTL","UNITIL Corporation","42.87","$643.35M","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/utl",
"U","Unity Software Inc.","151.18","$40.94B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/u",
"UNVR","Univar Solutions Inc.","18.58","$3.14B","2015","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/unvr",
"UVV","Universal Corporation","48.45","$1.19B","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/uvv",
"UHT","Universal Health Realty Income Trust","64.12","$882.97M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uht",
"UHS","Universal Health Services, Inc.","136.18","$11.57B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/uhs",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","14.7","$460.61M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/uve",
"UTI","Universal Technical Institute Inc","6.54","$213.51M","2003","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/uti",
